num_cliente,tipo_doc,tipo_dispositivo,codigo_dispositivo,num_trx,mnt_total_trx
-1.56933E+18,1,POS,12319331,1,6159665.5
2.83086E+18,1,POS,13388707,1,6694353.5
-6.18985E+18,1,POS,14647986,1,7323993
4.94434E+18,1,POS,14368146,1,7184073
-5.95219E+18,1,POS,11977857,1,5988928.5
6.21788E+18,1,POS,14374482,1,7187241
7.88079E+17,1,POS,12370698,1,6185349
-4.01962E+18,1,POS,11608445,2,11608445
7.85714E+18,1,POS,14193957,1,7096978.5
-9.05702E+18,1,POS,15443005,1,7721502.5
4.69936E+18,1,POS,11950110,1,5975055
1.08315E+18,1,POS,14015341,19,133145739.5
-2.45148E+18,1,POS,12866471,1,6433235.5
-1.76574E+18,1,POS,15390560,1,7695280
5.30286E+18,1,POS,13333372,1,6666686
7.82192E+18,1,POS,10327682,18,92949138
7.71601E+18,1,POS,10602407,3,15903610.5
-8.21911E+18,1,POS,13449566,1,6724783
-3.6845E+18,1,POS,13065743,1,6532871.5
-1.20194E+18,1,POS,10925824,2,10925824
-8.08897E+18,1,POS,13262829,1,6631414.5
-8.51227E+18,1,POS,14221592,1,7110796
-7.52662E+18,1,POS,12302386,1,6151193
1.9425E+18,1,POS,10932812,1,5466406
-5.98602E+18,1,POS,13614904,2,13614904
2.97191E+17,1,POS,12708509,1,6354254.5
4.10015E+18,1,POS,12916045,2,12916045
8.3816E+18,1,POS,10005593,1,5002796.5
5.03033E+18,1,POS,13896956,4,27793912
7.92781E+18,1,POS,10313583,17,87665455.5
1.9425E+18,1,POS,13606249,1,6803124.5
9.20729E+18,1,POS,11857968,1,5928984
-6.27133E+18,1,POS,10336006,2,10336006
-2.39399E+18,1,POS,13575071,17,115388103.5
2.41595E+18,1,POS,13389069,1,6694534.5
1.40893E+18,1,POS,11822905,1,5911452.5
3.3E+18,1,POS,14997308,1,7498654
6.86179E+18,1,POS,13147533,3,19721299.5
4.53065E+18,1,POS,10599348,1,5299674
4.80953E+18,1,POS,10932812,1,5466406
-6.37918E+18,1,POS,15084791,1,7542395.5
-2.76739E+18,1,POS,11303609,2,11303609
3.91777E+18,1,POS,11736139,2,11736139
4.1076E+18,1,POS,10765006,1,5382503
-3.8376E+18,1,POS,12302436,2,12302436
7.37154E+18,1,POS,10602407,1,5301203.5
-1.81564E+18,1,POS,14375299,1,7187649.5
-1.71398E+18,1,POS,12759171,1,6379585.5
-6.85929E+18,1,POS,13198510,1,6599255
6.96758E+17,1,POS,12193322,1,6096661
5.34725E+18,1,POS,13972989,1,6986494.5
3.78538E+18,1,POS,11982006,1,5991003
7.9482E+18,1,POS,10666576,1,5333288
-7.34327E+18,1,POS,12669354,3,19004031
-3.6959E+18,1,POS,11465465,1,5732732.5
8.27314E+18,1,POS,13232830,1,6616415
3.35354E+17,1,POS,15316706,1,7658353
5.81866E+18,1,POS,10713568,2,10713568
-6.59722E+18,1,POS,15427776,1,7713888
3.45797E+18,1,POS,13220090,1,6610045
-7.89666E+18,1,POS,14544142,3,21816213
-8.71621E+18,1,POS,15624109,2,15624109
-3.87665E+18,1,POS,14733851,1,7366925.5
4.10015E+18,1,POS,12051447,11,66282958.5
1.12205E+18,1,POS,15467343,1,7733671.5
-7.63879E+18,1,POS,15149040,1,7574520
8.77365E+18,1,POS,12558797,1,6279398.5
5.55777E+18,1,POS,13220090,7,46270315
-7.11809E+17,1,POS,11822269,1,5911134.5
-6.40656E+18,1,POS,13242201,9,59589904.5
7.13074E+18,1,POS,11857968,1,5928984
-7.69944E+17,1,POS,13220132,1,6610066
-3.34044E+18,1,POS,14671119,1,7335559.5
5.56249E+18,1,POS,13350616,1,6675308
-7.4182E+18,1,POS,11303831,1,5651915.5
-6.35941E+18,1,POS,10883049,1,5441524.5
-8.285E+18,1,POS,14221527,2,14221527
4.92653E+18,1,POS,13615331,1,6807665.5
-7.67531E+18,1,POS,15294606,1,7647303
5.27393E+18,1,POS,13447602,1,6723801
-7.39881E+18,1,POS,15574536,1,7787268
-4.48688E+17,1,POS,14862593,1,7431296.5
-8.2759E+18,1,POS,13308234,1,6654117
-6.80694E+18,2,POS,15084791,1,7542395.5
-3.78941E+18,1,POS,14862593,1,7431296.5
9.00727E+18,1,POS,14787840,1,7393920
-3.87665E+18,1,POS,12556916,1,6278458
2.61709E+17,1,POS,11601689,2,11601689
-3.34044E+18,1,POS,10305233,2,10305233
-8.13245E+18,1,POS,11874948,1,5937474
-3.57245E+18,1,POS,13154547,6,39463641
3.94905E+18,1,POS,14564538,2,14564538
-4.26384E+18,1,POS,13333372,2,13333372
-3.06758E+18,1,POS,11478286,3,17217429
-8.71621E+18,1,POS,10932812,1,5466406
6.96758E+17,1,POS,12975462,7,45414117
-7.90194E+18,1,POS,10313583,1,5156791.5
-5.36108E+18,1,POS,14047427,3,21071140.5
-8.11635E+18,1,POS,14314686,1,7157343
1.04598E+18,1,POS,13274311,3,19911466.5
-6.51151E+18,1,POS,11732088,7,41062308
3.61388E+18,1,POS,13336458,1,6668229
-1.81564E+18,1,POS,10331171,1,5165585.5
5.87604E+18,1,POS,11909074,2,11909074
-6.61541E+18,1,POS,11863180,1,5931590
-2.56475E+18,1,POS,14374482,3,21561723
3.48837E+18,1,POS,11857968,1,5928984
-9.04471E+18,1,POS,15610744,1,7805372
-5.59629E+18,1,POS,15380454,1,7690227
-6.85929E+18,1,POS,15230782,9,68538519
7.90892E+18,1,POS,14957500,1,7478750
9.20694E+18,1,POS,12157947,1,6078973.5
6.12454E+18,1,POS,12779377,1,6389688.5
-1.85956E+18,1,POS,14181721,1,7090860.5
3.78135E+18,1,POS,13575071,2,13575071
-8.75823E+18,1,POS,12312849,12,73877094
5.94963E+18,1,POS,14984587,1,7492293.5
3.93252E+18,1,POS,13581111,1,6790555.5
3.57013E+18,1,POS,13541800,1,6770900
-7.23301E+18,1,POS,14540827,1,7270413.5
9.00695E+18,1,POS,12766705,1,6383352.5
-6.30635E+18,1,POS,10853612,1,5426806
8.18831E+18,1,POS,13521232,2,13521232
-3.78941E+18,1,POS,14740138,2,14740138
-1.57427E+18,1,POS,13823174,1,6911587
4.72746E+18,1,POS,14292130,1,7146065
7.88079E+17,1,POS,12302378,1,6151189
-1.76574E+18,1,POS,14740583,1,7370291.5
-3.74031E+18,1,POS,14906788,1,7453394
6.92414E+17,1,POS,11732088,5,29330220
-3.99082E+18,1,POS,14089403,2,14089403
-1.34551E+18,1,POS,13425541,2,13425541
-9.05702E+18,1,POS,10932812,1,5466406
-4.58841E+18,1,POS,15353998,1,7676999
-1.76574E+18,1,POS,14798326,1,7399163
-4.72099E+18,1,POS,11331311,1,5665655.5
5.87604E+18,1,POS,14292130,1,7146065
4.25136E+18,1,POS,11824042,1,5912021
-4.57089E+18,1,POS,14418727,2,14418727
-6.79241E+18,1,POS,13676101,1,6838050.5
-7.42528E+18,1,POS,13541800,1,6770900
-6.11137E+18,1,POS,11848900,1,5924450
5.66151E+18,1,POS,13220132,6,39660396
3.58128E+18,1,POS,14255756,4,28511512
-1.82399E+18,1,POS,13274428,1,6637214
-1.30588E+18,1,POS,15447501,1,7723750.5
2.1332E+17,1,POS,14292130,1,7146065
-8.33086E+18,1,POS,11824067,3,17736100.5
8.49737E+18,1,POS,13314299,3,19971448.5
-8.84292E+18,1,POS,14449789,1,7224894.5
-8.08897E+18,1,POS,14880280,3,22320420
-3.00955E+18,1,POS,12187878,1,6093939
3.88472E+18,1,POS,15401623,1,7700811.5
-2.00598E+18,1,POS,14076251,2,14076251
6.8986E+17,1,POS,13901442,1,6950721
-6.28066E+17,1,POS,13575071,2,13575071
-4.02653E+18,1,POS,14015341,5,35038352.5
-6.80694E+18,2,POS,13369590,5,33423975
8.23537E+17,1,POS,13318241,1,6659120.5
-1.98688E+18,1,POS,15574536,1,7787268
5.94963E+18,1,POS,10599355,9,47697097.5
5.62963E+18,1,POS,10327682,2,10327682
5.23364E+18,1,POS,14647986,1,7323993
-1.12542E+18,1,POS,13960349,1,6980174.5
-3.91501E+16,1,POS,11463007,9,51583531.5
3.17511E+18,1,POS,11493608,2,11493608
1.30484E+18,1,POS,11771151,3,17656726.5
5.53846E+18,1,POS,13207253,1,6603626.5
-3.49473E+18,1,POS,10920262,1,5460131
4.91295E+18,1,POS,11047297,1,5523648.5
7.97448E+18,1,POS,14647986,2,14647986
-3.87665E+18,1,POS,12470456,1,6235228
-8.70668E+17,1,POS,14414940,1,7207470
-5.70461E+18,1,POS,10599348,1,5299674
2.75127E+18,1,POS,14669162,1,7334581
-3.87855E+18,1,POS,10327682,1,5163841
-1.8088E+18,1,POS,12468609,1,6234304.5
-8.70249E+16,1,POS,14339592,11,78867756
6.19338E+18,1,POS,13425798,1,6712899
-8.96841E+18,1,POS,12200812,1,6100406
3.58128E+18,1,POS,11475787,5,28689467.5
3.94326E+18,1,POS,12578795,1,6289397.5
-4.05571E+18,1,POS,12302378,2,12302378
7.61665E+18,1,POS,11493715,1,5746857.5
-5.87593E+18,1,POS,13413984,1,6706992
-3.39675E+18,1,POS,14015341,1,7007670.5
4.3822E+18,1,POS,12851051,2,12851051
-7.97811E+18,1,POS,11017951,1,5508975.5
1.7992E+18,1,POS,15476336,1,7738168
-6.90654E+18,1,POS,14402812,1,7201406
4.94434E+18,1,POS,14647986,1,7323993
-6.71226E+18,1,POS,15476294,1,7738147
-7.78548E+17,1,POS,13575071,5,33937677.5
4.86562E+17,1,POS,12351425,1,6175712.5
-2.39134E+18,1,POS,12851259,3,19276888.5
6.51801E+18,1,POS,12962114,1,6481057
-8.44599E+17,1,POS,11601697,1,5800848.5
-5.52986E+18,1,POS,14618870,1,7309435
-8.31691E+18,1,POS,11493608,2,11493608
-8.25177E+18,1,POS,12057535,1,6028767.5
-5.45599E+18,1,POS,10297240,3,15445860
9.42868E+16,1,POS,13575071,13,88237961.5
3.0373E+18,1,POS,12343885,1,6171942.5
-2.462E+18,1,POS,10871358,1,5435679
-1.15422E+18,1,POS,15129729,4,30259458
-2.93992E+18,1,POS,10804888,1,5402444
-4.10328E+18,1,POS,12370557,1,6185278.5
-5.33179E+18,1,POS,13388707,1,6694353.5
7.25175E+18,1,POS,13814801,1,6907400.5
-1.4424E+18,1,POS,10663367,1,5331683.5
1.47663E+17,1,POS,11279189,2,11279189
4.94434E+18,1,POS,10318210,1,5159105
7.8545E+18,1,POS,13824305,5,34560762.5
-8.95681E+18,1,POS,11303609,1,5651804.5
7.27928E+18,1,POS,10853612,2,10853612
-1.8926E+18,1,POS,11463007,8,45852028
-1.27717E+18,1,POS,10733384,2,10733384
-5.80529E+18,1,POS,10932812,2,10932812
-5.0155E+18,1,POS,15263841,1,7631920.5
-7.31744E+18,1,POS,14740583,3,22110874.5
-3.43797E+18,1,POS,14785497,1,7392748.5
4.15374E+18,1,POS,11475811,2,11475811
6.50417E+17,1,POS,14280499,1,7140249.5
-4.89465E+18,1,POS,10327682,1,5163841
3.16936E+18,1,POS,10327682,6,30983046
-2.02955E+18,1,POS,14292130,1,7146065
-8.18604E+18,1,POS,10336139,1,5168069.5
-5.47234E+18,1,POS,10306199,2,10306199
5.68548E+18,1,POS,10602407,12,63614442
-3.93578E+18,1,POS,10919777,5,27299442.5
8.42077E+18,1,POS,14862593,1,7431296.5
-8.02486E+18,1,POS,13706023,1,6853011.5
4.24464E+18,1,POS,14862593,1,7431296.5
3.84876E+18,1,POS,11174554,1,5587277
8.14465E+18,1,POS,12418984,1,6209492
9.02691E+18,1,POS,10538809,3,15808213.5
6.04161E+18,1,POS,12660536,5,31651340
-4.71086E+18,1,POS,11463007,1,5731503.5
-4.07643E+17,1,POS,12176368,1,6088184
5.23122E+18,1,POS,15200314,2,15200314
2.83857E+18,1,POS,12679510,2,12679510
-1.97209E+18,1,POS,11942380,1,5971190
4.25136E+18,1,POS,14994677,1,7497338.5
3.51507E+18,1,POS,11255049,1,5627524.5
1.25965E+18,1,POS,13760087,2,13760087
-6.37216E+18,1,POS,14221600,1,7110800
7.72543E+18,1,POS,11475803,1,5737901.5
-2.75285E+18,1,POS,10316305,2,10316305
-1.15526E+18,1,POS,10853612,2,10853612
-2.78478E+17,1,POS,10543924,2,10543924
-1.35947E+18,1,POS,14292130,1,7146065
2.06099E+18,1,POS,11857968,5,29644920
-8.26065E+18,1,POS,11141579,1,5570789.5
-1.97635E+17,1,POS,12302386,1,6151193
-5.75981E+17,1,POS,11278561,1,5639280.5
4.22722E+18,1,POS,12136610,1,6068305
3.91466E+17,1,POS,13209382,5,33023455
4.10015E+18,1,POS,13814801,3,20722201.5
-2.29309E+18,1,POS,11867322,2,11867322
-7.69454E+17,1,POS,10327682,2,10327682
4.65032E+18,1,POS,12366696,1,6183348
-4.82819E+18,1,POS,12351425,1,6175712.5
-1.56796E+18,1,POS,11920220,1,5960110
6.12966E+17,1,POS,14014948,1,7007474
1.90552E+18,1,POS,13336474,1,6668237
-7.52662E+18,1,POS,13113303,1,6556651.5
-4.52734E+18,1,POS,14740583,1,7370291.5
-7.248E+18,1,POS,12679510,2,12679510
-3.9081E+18,1,POS,12333068,1,6166534
5.81616E+18,1,POS,12729216,1,6364608
8.6188E+18,1,POS,12585543,2,12585543
7.8545E+18,1,POS,14907067,1,7453533.5
-8.02486E+18,1,POS,12951638,2,12951638
4.89239E+18,1,POS,14660773,1,7330386.5
1.79523E+18,1,POS,11134426,1,5567213
-1.57987E+18,1,POS,14474746,1,7237373
4.10015E+18,1,POS,15288756,1,7644378
-4.13017E+18,1,POS,11540085,1,5770042.5
6.05021E+18,1,POS,13321542,1,6660771
-1.09591E+17,1,POS,11475266,2,11475266
-2.17525E+18,1,POS,11096278,3,16644417
3.17511E+18,1,POS,12116752,6,36350256
4.30245E+17,1,POS,11080769,1,5540384.5
-3.78941E+18,1,POS,13348784,1,6674392
-2.54523E+18,1,POS,14527915,1,7263957.5
2.87071E+18,1,POS,14699581,3,22049371.5
4.30245E+17,1,POS,14740583,1,7370291.5
8.23537E+17,1,POS,12778460,2,12778460
-3.14518E+18,1,POS,11177201,2,11177201
8.90268E+18,1,POS,13198486,2,13198486
-8.52582E+18,1,POS,13388715,1,6694357.5
4.15992E+18,1,POS,13029384,1,6514692
5.583E+18,1,POS,10305233,1,5152616.5
-5.03597E+18,1,POS,11262896,3,16894344
2.89797E+18,1,POS,14862593,2,14862593
1.11811E+18,1,POS,13819883,8,55279532
3.13976E+18,1,POS,12302386,1,6151193
-1.15526E+18,1,POS,11771151,9,52970179.5
7.8581E+18,1,POS,11254026,3,16881039
6.51801E+18,1,POS,14076251,1,7038125.5
-7.99878E+17,1,POS,12683348,4,25366696
-4.5776E+18,1,POS,11135209,3,16702813.5
4.88066E+17,1,POS,14169650,1,7084825
-7.458E+18,1,POS,12419040,1,6209520
-6.85929E+18,1,POS,11278132,1,5639066
4.91295E+18,1,POS,12187878,1,6093939
-4.26384E+18,1,POS,11288834,1,5644417
-2.08546E+18,1,POS,11303609,9,50866240.5
-2.8348E+18,1,POS,13784160,1,6892080
4.94183E+18,1,POS,11857968,2,11857968
-5.93827E+18,1,POS,11601697,1,5800848.5
-1.2438E+17,1,POS,12370557,9,55667506.5
3.55307E+18,1,POS,14985105,1,7492552.5
6.55755E+18,1,POS,13167796,1,6583898
-4.1035E+17,1,POS,11397643,1,5698821.5
-5.72554E+18,1,POS,12949905,3,19424857.5
4.07571E+18,1,POS,13232798,1,6616399
6.26976E+18,1,POS,12079703,1,6039851.5
-8.10989E+18,1,POS,11303609,2,11303609
-3.38618E+17,1,POS,13472063,1,6736031.5
-8.57121E+18,1,POS,10599330,1,5299665
-1.68389E+18,1,POS,10853612,2,10853612
-1.59541E+18,1,POS,11475795,4,22951590
-6.00421E+18,1,POS,14144976,1,7072488
4.9833E+18,1,POS,15269723,1,7634861.5
-6.83572E+18,1,POS,10853612,1,5426806
6.38834E+18,1,POS,11938081,1,5969040.5
3.11421E+18,1,POS,14375307,1,7187653.5
-9.10204E+18,1,POS,14375075,1,7187537.5
6.71034E+18,1,POS,14929178,2,14929178
-8.35655E+18,1,POS,13388673,4,26777346
6.49881E+18,1,POS,12956322,3,19434483
3.56171E+18,1,POS,12317269,2,12317269
-6.8325E+18,1,POS,13637343,1,6818671.5
-6.52421E+18,1,POS,15213341,2,15213341
-1.15422E+18,1,POS,10336535,2,10336535
8.00146E+18,1,POS,12354361,1,6177180.5
-4.61014E+18,1,POS,11145539,1,5572769.5
-6.94903E+18,1,POS,10316214,1,5158107
7.95514E+18,1,POS,13388715,1,6694357.5
3.32555E+18,1,POS,11075827,1,5537913.5
3.14665E+18,1,POS,13637343,2,13637343
-8.66992E+18,1,POS,11303609,2,11303609
-8.46511E+18,1,POS,11857968,2,11857968
-2.62145E+18,1,POS,13336466,1,6668233
-1.8926E+18,1,POS,14089791,5,35224477.5
7.8967E+18,1,POS,10538809,1,5269404.5
3.44354E+18,1,POS,15551112,1,7775556
-3.61395E+18,1,POS,10521318,6,31563954
2.45909E+18,1,POS,13065743,1,6532871.5
-8.02339E+18,1,POS,15489701,1,7744850.5
1.8394E+18,1,POS,14364210,1,7182105
-1.58337E+18,1,POS,11732088,1,5866044
1.54759E+18,1,POS,11824125,1,5912062.5
-1.90583E+18,1,POS,12095147,1,6047573.5
-5.17013E+18,1,DISPENSADOR,5773,1,2886.5
-4.01975E+18,1,DISPENSADOR,5860,3,8790
2.84493E+18,1,MF,5215,1,2607.5
-5.34869E+18,1,DISPENSADOR,4783,2,4783
-3.91501E+16,1,DISPENSADOR,2376,1,1188
-1.59962E+18,1,MF,5144,1,2572
5.53933E+18,1,MF,5006,2,5006
-7.77451E+18,1,DISPENSADOR,4595,1,2297.5
-4.98622E+17,1,DISPENSADOR,8352,1,4176
-2.82849E+17,1,DISPENSADOR,1089,3,1633.5
-2.75876E+18,1,DISPENSADOR,900,10,4500
-4.04783E+18,1,DISPENSADOR,4649,3,6973.5
-5.68975E+18,1,DISPENSADOR,1702,2,1702
-4.95969E+17,1,DISPENSADOR,8082,7,28287
-8.17027E+18,1,DISPENSADOR,2750,8,11000
3.89567E+18,1,DISPENSADOR,2756,1,1378
3.71117E+17,1,DISPENSADOR,2479,2,2479
3.3E+18,1,DISPENSADOR,2930,2,2930
6.11333E+18,1,DISPENSADOR,3663,2,3663
-2.55633E+18,1,DISPENSADOR,1116,2,1116
-2.34885E+18,1,DISPENSADOR,5394,1,2697
-5.36337E+18,1,DISPENSADOR,4084,1,2042
-8.08316E+18,1,DISPENSADOR,2376,13,15444
-8.87116E+18,1,DISPENSADOR,1119,4,2238
5.27393E+18,1,DISPENSADOR,5432,2,5432
8.63344E+18,1,DISPENSADOR,600,14,4200
2.63381E+18,1,DISPENSADOR,4091,3,6136.5
-7.52053E+18,1,MF,5203,3,7804.5
-2.48594E+18,1,DISPENSADOR,5633,2,5633
-5.00108E+18,1,DISPENSADOR,1187,2,1187
8.77774E+18,1,DISPENSADOR,5877,2,5877
1.63895E+18,1,DISPENSADOR,4853,1,2426.5
-4.10328E+18,1,DISPENSADOR,2753,1,1376.5
-1.50686E+18,1,DISPENSADOR,4835,5,12087.5
8.18216E+18,1,DISPENSADOR,5462,3,8193
-7.79018E+18,1,DISPENSADOR,5826,17,49521
-1.7266E+18,1,DISPENSADOR,1266,1,633
5.76668E+18,1,DISPENSADOR,5827,2,5827
-5.2339E+18,1,DISPENSADOR,1701,3,2551.5
-9.17575E+18,1,DISPENSADOR,8332,3,12498
-3.75737E+16,1,DISPENSADOR,1116,8,4464
-8.61688E+18,1,DISPENSADOR,2899,4,5798
4.41743E+18,1,DISPENSADOR,746,1,373
6.15023E+18,1,DISPENSADOR,2751,2,2751
2.47266E+18,1,DISPENSADOR,5827,2,5827
-7.63176E+18,1,DISPENSADOR,5762,1,2881
7.17804E+17,1,DISPENSADOR,744,12,4464
-3.93502E+18,1,DISPENSADOR,6548,2,6548
8.91885E+18,1,DISPENSADOR,8082,2,8082
1.42321E+18,1,DISPENSADOR,2142,1,1071
7.45282E+18,1,DISPENSADOR,5394,2,5394
-8.84292E+18,1,DISPENSADOR,6280,4,12560
5.22785E+18,1,DISPENSADOR,2861,1,1430.5
7.88148E+17,1,DISPENSADOR,4090,4,8180
6.25657E+18,1,DISPENSADOR,1146,10,5730
-6.84144E+18,1,DISPENSADOR,746,1,373
7.67609E+18,1,DISPENSADOR,2862,2,2862
8.74414E+17,1,DISPENSADOR,5407,2,5407
-8.45853E+18,1,DISPENSADOR,1724,1,862
-5.55352E+18,1,DISPENSADOR,2337,2,2337
-7.21437E+18,1,DISPENSADOR,1669,2,1669
7.30544E+18,1,DISPENSADOR,3810,1,1905
1.02621E+16,1,DISPENSADOR,2532,9,11394
-2.23036E+17,1,DISPENSADOR,1155,3,1732.5
8.69119E+18,1,DISPENSADOR,1975,6,5925
-8.90893E+18,1,DISPENSADOR,1974,6,5922
1.7504E+18,1,DISPENSADOR,5773,3,8659.5
-3.73698E+18,1,DISPENSADOR,1155,1,577.5
6.21764E+18,1,DISPENSADOR,8061,1,4030.5
-7.73777E+18,1,DISPENSADOR,6285,7,21997.5
-2.28827E+18,1,DISPENSADOR,4179,3,6268.5
-3.14094E+18,1,DISPENSADOR,6550,1,3275
-1.61199E+18,1,DISPENSADOR,4594,1,2297
8.81425E+18,1,DISPENSADOR,4784,4,9568
-4.00562E+17,1,DISPENSADOR,1459,1,729.5
-7.53932E+18,1,DISPENSADOR,1147,1,573.5
-2.0261E+18,1,DISPENSADOR,2532,2,2532
8.78556E+18,1,DISPENSADOR,5497,8,21988
-5.87593E+18,1,DISPENSADOR,1147,1,573.5
-6.45381E+18,1,DISPENSADOR,5719,1,2859.5
6.12297E+18,1,DISPENSADOR,5631,2,5631
-2.30006E+18,1,DISPENSADOR,746,2,746
6.79194E+18,1,DISPENSADOR,2199,8,8796
7.33662E+18,1,DISPENSADOR,5860,1,2930
-5.61585E+18,1,DISPENSADOR,2861,2,2861
8.6577E+18,1,DISPENSADOR,2930,7,10255
-6.13484E+18,1,DISPENSADOR,2630,4,5260
-6.13484E+18,1,MF,5006,1,2503
2.26677E+18,1,DISPENSADOR,1157,3,1735.5
4.76665E+17,1,DISPENSADOR,4783,2,4783
-4.3307E+18,1,DISPENSADOR,5826,3,8739
2.63165E+18,1,DISPENSADOR,3810,1,1905
-8.36136E+18,1,DISPENSADOR,2536,7,8876
-7.08594E+18,1,DISPENSADOR,3005,1,1502.5
-4.46538E+16,1,DISPENSADOR,4649,22,51139
4.1056E+18,1,MF,5083,1,2541.5
-8.74977E+18,1,DISPENSADOR,2532,2,2532
-8.08316E+18,1,DISPENSADOR,2143,2,2143
3.10097E+18,1,DISPENSADOR,600,1,300
8.7776E+18,1,DISPENSADOR,1116,3,1674
-7.66755E+18,1,DISPENSADOR,6280,2,6280
7.72223E+17,1,DISPENSADOR,4658,20,46580
1.09794E+18,1,DISPENSADOR,2753,2,2753
6.11791E+18,1,DISPENSADOR,1147,1,573.5
7.99194E+18,1,DISPENSADOR,4089,5,10222.5
-7.42528E+18,1,DISPENSADOR,5519,7,19316.5
1.86492E+17,1,DISPENSADOR,1976,1,988
-8.91369E+18,1,DISPENSADOR,8251,4,16502
-4.17179E+18,1,DISPENSADOR,4776,3,7164
-1.7649E+18,1,MF,5215,1,2607.5
1.22355E+18,1,DISPENSADOR,4776,4,9552
5.42012E+18,1,MF,5023,3,7534.5
7.27511E+18,1,DISPENSADOR,3662,3,5493
-9.18585E+18,1,DISPENSADOR,5826,2,5826
-6.76117E+18,1,DISPENSADOR,5762,3,8643
-2.70025E+18,1,DISPENSADOR,2750,3,4125
-4.24786E+17,1,MF,5204,1,2602
7.86723E+18,1,DISPENSADOR,5537,3,8305.5
-6.63522E+17,1,DISPENSADOR,2753,6,8259
-3.75737E+16,1,DISPENSADOR,8064,4,16128
-3.43444E+18,1,DISPENSADOR,5392,2,5392
-7.07598E+18,1,DISPENSADOR,5937,6,17811
-8.8234E+17,1,MF,5157,1,2578.5
2.45909E+18,1,DISPENSADOR,5462,3,8193
1.94784E+18,1,DISPENSADOR,1458,1,729
-3.75479E+18,1,DISPENSADOR,5375,1,2687.5
7.98374E+17,1,DISPENSADOR,3094,1,1547
4.11195E+18,1,DISPENSADOR,3663,2,3663
1.54639E+18,1,DISPENSADOR,4597,1,2298.5
-1.98473E+18,1,DISPENSADOR,1146,1,573
-6.66504E+18,1,DISPENSADOR,1116,6,3348
2.75278E+18,1,DISPENSADOR,2522,3,3783
8.63687E+18,1,DISPENSADOR,4091,2,4091
7.42466E+18,1,DISPENSADOR,5631,1,2815.5
1.91617E+18,1,DISPENSADOR,5826,3,8739
-6.19185E+18,1,MF,5226,2,5226
-5.94651E+18,1,DISPENSADOR,1115,1,557.5
-5.78909E+18,1,DISPENSADOR,4649,3,6973.5
-9.56015E+17,1,DISPENSADOR,2110,1,1055
-8.50532E+18,1,DISPENSADOR,2376,3,3564
9.80184E+17,1,DISPENSADOR,8362,1,4181
9.09527E+17,1,DISPENSADOR,5407,2,5407
8.78983E+18,1,DISPENSADOR,5632,26,73216
2.12077E+18,1,DISPENSADOR,747,17,6349.5
8.90229E+18,1,DISPENSADOR,8061,1,4030.5
6.66858E+16,1,DISPENSADOR,2536,2,2536
-4.64664E+18,1,DISPENSADOR,4317,1,2158.5
2.78486E+18,1,DISPENSADOR,1146,1,573
-1.91172E+18,1,DISPENSADOR,901,17,7658.5
-5.95219E+18,1,DISPENSADOR,4089,4,8178
7.65662E+18,1,DISPENSADOR,2992,4,5984
1.61958E+18,1,DISPENSADOR,2898,3,4347
-5.04061E+18,1,DISPENSADOR,1146,1,573
5.01342E+18,1,DISPENSADOR,8040,14,56280
-5.78514E+18,1,DISPENSADOR,5358,7,18753
-2.45148E+18,1,DISPENSADOR,2357,3,3535.5
-1.63239E+18,1,DISPENSADOR,5859,1,2929.5
-4.70074E+18,1,MF,5218,2,5218
-4.62565E+18,1,DISPENSADOR,4594,9,20673
-3.27145E+18,1,DISPENSADOR,3663,2,3663
-5.00108E+18,1,DISPENSADOR,6285,8,25140
-9.67152E+16,1,DISPENSADOR,1115,1,557.5
-2.39399E+18,1,DISPENSADOR,1115,29,16167.5
1.07169E+18,1,DISPENSADOR,4835,12,29010
8.36742E+18,1,DISPENSADOR,6447,2,6447
3.98285E+18,1,DISPENSADOR,5787,1,2893.5
-7.64345E+18,1,DISPENSADOR,4612,1,2306
6.36741E+18,1,DISPENSADOR,2843,5,7107.5
-1.11654E+17,1,DISPENSADOR,3256,6,9768
-3.85215E+18,1,DISPENSADOR,2376,2,2376
-6.16509E+18,1,DISPENSADOR,3254,3,4881
7.48583E+18,1,DISPENSADOR,8251,2,8251
-6.61541E+18,1,DISPENSADOR,6311,24,75732
6.79194E+18,1,DISPENSADOR,2930,6,8790
-9.047E+18,1,DISPENSADOR,5631,10,28155
-2.27116E+18,1,DISPENSADOR,2138,1,1069
-7.66045E+18,1,DISPENSADOR,6605,2,6605
5.76321E+18,1,DISPENSADOR,5538,9,24921
-8.19467E+18,1,DISPENSADOR,1970,1,985
-7.47166E+18,1,DISPENSADOR,2337,27,31549.5
-8.94057E+18,1,DISPENSADOR,6280,3,9420
7.49594E+18,1,DISPENSADOR,5937,4,11874
-8.48532E+18,1,DISPENSADOR,5497,2,5497
-3.49611E+18,1,DISPENSADOR,1669,1,834.5
7.3662E+18,1,MF,5086,4,10172
-9.73335E+17,1,DISPENSADOR,4441,1,2220.5
6.50417E+17,1,DISPENSADOR,1146,1,573
-9.05702E+18,1,DISPENSADOR,2093,1,1046.5
4.28686E+18,1,MF,5210,1,2605
8.02086E+18,1,DISPENSADOR,2751,1,1375.5
7.98374E+17,1,DISPENSADOR,3005,2,3005
-8.77929E+18,1,DISPENSADOR,1116,1,558
-2.30923E+18,1,DISPENSADOR,5787,3,8680.5
